College Name,Overall_Performance_Score,Placement_Rate,Avg_Doc_DSS,Fund_Utilization,Infrastructure_Quality
Madanapalle Institute Of Technology And Science,55.06897947888399,53.290185576009286,61.79017451689052,53.84061551508148,20.0
Indira Institute Of Engineering And Technology,55.06764708629697,49.63073560327255,53.87733572685157,57.12589483841688,20.0
Arj College Of Engineering And Technology,55.06713429733337,43.45087537166607,59.77562691409764,58.45472660344156,20.0
Mahendra Institute Of Technology,55.064288802399055,51.8715066135024,50.26978441272048,60.60782143464866,20.0
Thejus Engineering College,55.05795105702958,53.61437310327398,43.51451683898802,70.65021896524014,20.0
Indira Gandhi Polytechnic,55.05546058917551,40.70084939446339,71.85902507471548,59.91487402936298,20.0
Aurora'S Scientific Technological And Research Academy,55.04107319022357,42.233645520102485,53.70642018187169,71.1991493165302,20.0
Balasinor College Of Polytechnic,55.040399706543354,46.08647693963001,51.30545213786258,77.06219592217087,20.0
Bgs Polytechnic,55.039084762925384,46.98680879955879,49.635991102364095,79.15098019420023,20.0
Sri Vidhyanikethan Polytechnic,55.03785675705961,69.51158504615708,46.1914900392417,52.76090403967708,20.0
Annasaheb Dange College Of Engineering And Technology,55.034761114510566,49.84780038356762,65.22145960927257,51.12185421939148,20.0
Ganesh Institute Of Engineering And Technology,55.03472973194361,54.93328486984072,62.75023041903466,52.29797176006552,20.0
Aringer Anna College Of Engineering And Technology,55.02425157548443,59.48268113040984,43.018460166470405,53.11037284169702,20.0
Sri Balaji Polytechnic College,55.022762963988065,56.18402189625992,49.91962636173525,59.224942056567485,20.0
Jeypore School Of Engineering And Technology,55.02198346634776,55.137619936199215,54.47718136120203,61.25237663847893,20.0
Padmabhooshan Vasantdada Patil Institute Of Technology,55.021785565794154,45.53741402821129,63.65688230689126,59.61985782857435,20.0
Oxford College Of Engineering And Management,55.02006611433225,42.65965606122264,69.5335737346935,53.260289417959655,20.0
Dumkal Institute Of Engineering And Technology,55.01489632545298,52.57075524730778,59.18534802976758,50.70168566800836,20.0
Radharaman Institute Of Technology And Science,55.01393419718425,59.210884239819855,46.76245253030388,56.97451885534085,20.0
Vardey Devi Institute Of Engineering And Technology,55.00525960506053,47.50999752672954,57.89080213873406,58.82216857218275,20.0
Shri Dadaji Institute Of Technology And Science,55.00366025050932,40.75992810814722,55.78115790709353,70.5516523124872,20.0
Arulmigu Palaniandavar Polytechnic College,55.00359179306206,49.49616868177161,62.59731324680731,62.95613537727348,20.0
Hindusthan Polytechnic College,54.99968464217163,60.53308034530694,50.62482364105157,51.82422490453703,20.0
Kg Engineering Institute,54.997451640236186,47.35444443860296,66.15809670336891,63.1420480761136,20.0
Giet Engineering College,54.994298038702325,45.08705980354715,66.92395965635815,52.74896220764721,20.0
Adarsh Polytechnic,54.981164862345246,56.4034615717172,45.6538412624753,67.35436270217791,20.0
Mn Technical Institute,54.979379353676066,41.97877151183702,61.453925527889474,71.0300495382998,20.0
Dwarkadas J Sanghvi College Of Engineering,54.97931337826911,44.937134783997,74.84095171687393,54.86553861257688,20.0
St Thomas Institute For Science And Technology,54.97697473284667,44.75213932609731,50.66217649410815,71.67081499706357,20.0
Hindustan College Of Science And Technology,54.972803914732765,53.57617580740543,56.41171634046634,62.91008875430414,20.0
Dadi Institute Of Engineering And Technology,54.9648535247779,58.57636601433744,48.00317155208087,53.84454678595648,20.0
Institute Of Road And Transport Technology,54.95884323593838,44.13881740509099,73.11703711591466,56.1562451699491,20.0
Arvindbhai Patel Institute Of Environmental Design,54.95855655495351,44.063550838161305,63.83357982567126,55.801038525531055,20.0
Priyadarshini Bhagwati College Of Engineering,54.95764052260203,61.04739121624689,41.62469058220484,66.75651701946006,20.0
Swami Vivekananda School Of Diploma,54.95386742424556,57.12718461542766,46.172876199096656,61.8168285277125,20.0
Shillong Polytechnic,54.94748954305284,42.20074636798419,67.77195531606358,58.1654443316589,20.0
Terna Public Charitable Trust'S Terna Engineering College,54.946333219395484,48.46348877310196,79.91068570375313,65.24523615887273,20.0
Asian Institute Of Technology,54.91933424085843,43.198116755315546,46.24531943532331,84.4993855442103,20.0
Rise Krishna Sai Polytechnic College,54.9157533641143,55.52877479615166,55.97649390225393,57.22729478639289,20.0
Arasan Ganesan Polytechnic College,54.91508158879384,65.33116742159373,69.44954366957506,80.6860487684658,20.0
Graphic Era Hill University,54.91373914059932,59.6786336029554,41.73511804020634,78.773714212128,20.0
Srg Polytechnic College,54.90831946597988,40.04265104561375,54.49060875022055,78.19936883268466,20.0
Prashanti Institute Of Technology And Science,54.90512811474427,45.03829680375968,57.84669208777129,62.80201011836981,20.0
Sikkim Manipal University,54.900969036446526,49.64515728068498,52.47440934353273,82.3105244632436,20.0
Erode Institute Of Chemical Technology Polytechnic College,54.891513122270574,53.04529934188182,46.95366929137395,58.955839981018535,20.0
Mass Polytechnic College,54.8875266820763,50.32129132363952,53.555926071619965,59.90384579849436,20.0
Latha Mathavan Polytechnic College,54.882038585153616,49.02168938544631,46.73803293305166,68.87805376586743,20.0
Ghousia College Of Engineering,54.87249186578465,45.87148534408817,60.30431695935918,60.56452364736584,20.0
Institute Of Shipbuilding Technology,54.86497810647424,50.30646468351557,54.00160604468622,66.04725563803811,20.0
The Technological Institute Of Textile And Sciences,54.86442674597282,52.64697484253328,52.80498477329087,66.52311793251155,20.0
Mukesh Patel School Of Technology Management And Engineering,54.86029787047953,49.56191675620991,52.39488696161131,56.75912442870716,20.0
Bs Patel Polytechnic,54.85576705436032,42.29517899414783,49.11093073254224,81.22898375215792,20.0
Ks Rangasamy College Of Technology,54.85421159410484,50.799943331330944,43.56394299299489,70.79152214964027,20.0
Esc Government Polytechnic,54.85230059045541,43.87631697705714,72.92637954687157,71.90083282664196,20.0
Kongu Engineering College,54.840961295143984,46.454527607892366,46.86878582274101,79.46991767672174,20.0
Elitte College Of Engineering,54.83974781896338,52.83890589450719,48.28699650992313,65.75986712028875,20.0
Phonics School Of Engineering,54.838282595195516,56.43793483432357,50.33232398062648,60.29137759672622,20.0
Bhagwan Mahavir College Of Engineering And Technology,54.83095882139724,54.67053667977932,52.87381102638884,77.49752013296754,20.0
Mathuradevi Institute Of Technology And Management,54.830904700256866,57.37298526918662,50.99634782302327,62.17656037633862,20.0
Brilliant Institute Of Engineering And Technology,54.828796002210446,57.56189859934477,40.683885874583495,61.67094038392611,20.0
Datta Meghe College Of Engineering,54.820696522182644,60.23603112800029,41.52278019538476,69.73538202853484,20.0
Sri Sai University,54.816747847191245,40.489330049748354,72.33063411042643,51.87034591436312,20.0
Kj Somaiya Polytechnic,54.805107843184786,42.10484347994702,67.88494098862252,68.27727543437376,20.0
Bhubaneshwar Institute Of Industrial Technology,54.80344861107727,57.35310929362838,43.32395302435325,60.91337464801879,20.0
Trinity Institute Of Technology And Research,54.79408127564679,51.99459661419044,44.66081987760775,72.12981684093117,20.0
Sies Graduate School Of Technology,54.792075664903805,51.54405622616307,51.79115123430888,68.76332018778615,20.0
Kpr Institute Of Engineering And Technology,54.78871861229586,45.61463764140146,43.59759584205471,83.44597130277685,20.0
Nit Polytechnic,54.786563433384096,49.77547021316009,57.22348421281718,66.94572457768962,20.0
Merchant Institute Of Diploma Studies,54.785324855873185,43.17595627164893,61.1073804323279,84.31188518945635,20.0
Sree Krishna College Of Engineering,54.78225676920445,52.43806874406604,52.53317993427359,51.21846841999928,20.0
Ng Patel Polytechnic,54.77013123511734,51.31920181338751,82.70827368392939,57.17066081271774,20.0
Karmaveer Bhaurao Patil Polytechnic,54.76800949203709,61.89397442157603,48.93372898858968,77.4202216454659,20.0
Devineni Venkata Ramana And Dr Hima Sekhar Mic College Of Technology,54.76708077963569,62.6654553289346,41.10675437366518,57.96140584658331,20.0
Cape Polytechnic College,54.75582573663968,47.23083796105637,61.02025922681283,53.82109953409031,20.0
Saraswati Institute Of Engineering And Technology,54.75166327928312,53.12140405805755,45.47896554013843,63.170127711607016,20.0
Karavali Institute Of Technology,54.751622870124805,45.12628246587993,44.539366488816135,74.24642044284661,20.0
Einstein Academy Of Technology And Management,54.7515701756915,58.31687191448941,43.42538421775812,65.46705148442348,20.0
Yamuna Polytechnic For Engineering,54.75109588649299,50.204449887505646,47.53803574360986,70.22695288374182,20.0
Camellia Institute Of Technology And Management,54.73982992000248,54.98780359125012,40.69008681027896,76.93241106756108,20.0
Vits Engineering College,54.737487860400876,48.167644405432185,51.98666128222175,63.32163001732316,20.0
Technocrats Institute Of Technology Advance,54.73669484370301,40.68536617746022,56.42653657544257,81.8307975177353,20.0
Subharti Polytechnic College,54.731427565641724,52.71123505476728,58.02454493174438,61.53011930939407,20.0
Gs Mandal'S Maharashtra Institute Of Technology,54.72773581188052,47.50058127399747,53.241773569288654,66.48749778941541,20.0
Koneru Lakshmaiah Education Foundation,54.72707732392158,53.26466142133957,48.201770416954986,65.93141748503555,20.0
Dev Bhoomi Institute Of Polytechnic,54.72545674804341,42.7163518586103,66.86328737427576,60.00656023872278,20.0
Aravali College Of Engineering And Management,54.71480275408208,52.55494927163665,51.21167486450474,59.70801582256214,20.0
Anand International College Of Engineering,54.70945244120108,60.029364170716406,46.0839777170843,51.65025384884892,20.0
Nathdwara Institute Of Engineering And Technology,54.709408814853624,53.646883780855816,49.31976784740171,61.79175032497935,20.0
Durgapur Institute Of Polytechnic,54.70546274381202,45.996209360831166,76.34830035555802,54.65079931806681,20.0
E-Max Institute Of Engineering And Technology,54.700710808716316,42.365868948369794,69.93528487061407,51.2751248206994,20.0
Tjs Engineering College,54.7004066512569,48.0475183770912,47.38927937100118,71.81018301264673,20.0
Cms College Of Engineering And Technology,54.67752338971919,53.12861018319953,43.85945409471293,62.80040814371944,20.0
Shree Bhagwat Institute Of Technology,54.677128557066645,58.1119505395539,61.99833050151101,80.51165032765797,20.0
Akole Taluka Education Societys Faculty Of Polytechnic,54.67452304192739,47.73407759401905,63.59035372059708,60.49856500770044,20.0
Institute For Design Of Electrical Measuring Instruments,54.67129635515155,53.163297530952704,64.52845616586208,65.71065947372755,20.0
Guru Sai Polytechnic,54.66403989436663,45.1877892026601,48.33367240273109,75.6050810237295,20.0
Institute Of Technology And Management,54.65749852582379,47.966044468544624,46.6275573079736,65.52483565048351,20.0
Sasmira Institute Of Man Made Textiles,54.65716299016683,48.049055665564765,71.61100813040558,50.797780964428114,20.0
Krishna Vidyapeeth Of Management And Technology,54.65510659807526,54.676937427685246,68.95549074956762,63.63182727493613,20.0
Mes College Of Architecture,54.64937035604713,53.42580713972519,47.32799389605911,61.21137171210859,20.0
Shri Pandit Anna Patil College Of Engineering,54.642813017709756,54.45676788947495,61.94303434699586,56.71120561739009,20.0
Ch Devi Lal State Institute Of Engineering And Technology,54.641993183543676,69.08136113261037,46.90948900260407,57.7498824839836,20.0
Nath Polytechnic,54.6413117682894,45.54409940199188,57.215162908618304,61.62902067666576,20.0
Mittal Institute Of Technology,54.634947721130104,43.79463005158812,41.27056474011064,81.68648244829718,20.0
Kamatchi Polytechnic College,54.61617277454398,43.441142023745165,55.00985100039068,59.921008685091934,20.0
College Name,54.611116472397185,51.58385063972535,52.10594267639022,59.08698268527783,20.0
Rh Sapat College Of Engineering,54.603535315886944,61.4776670841508,44.45952042273856,70.52556119074264,20.0
Watumull Institute Of Electronics Engineering And Computer Technology,54.60123913487876,41.14366196669644,52.98181654965728,73.4934055888247,20.0
Sipna College Of Engineering And Technology,54.60115249090239,68.99550631840064,45.43496764065855,56.16854922113684,20.0
Vignana Bharathi Institute Of Technology,54.59135017307566,44.69559977145155,50.6222404898164,73.77336591380285,20.0
Government College Of Engineering And Technology,54.58602971809373,67.23066515521501,53.381094916277846,68.56985186245153,20.0
Sengunthar College Of Engineering,54.58584322159348,45.18719925781996,60.91720150265928,51.75530276199292,20.0
Dr Ss Bhatnagar University Institute Of Chemical Engineering And Technology,54.584666745224055,46.02423906824587,62.41880110935523,70.73107714070906,20.0
Government Girls Polytechnic,54.579074510302604,52.51623672417034,57.54073693099444,77.58946444799372,20.0
Career Point University,54.56685142922547,52.74330350446341,48.32842799852303,76.79994077463802,20.0
Ishwar Chandra Vidyasagar Polytechnic,54.556792697794044,59.793271689138365,55.75827461722052,54.283560918530895,20.0
Rn Shetty Rural Polytechnic,54.55542797835592,64.4745508235531,42.56487093606789,53.45753933379254,20.0
Trinity Polytechnic,54.554352767664255,58.93178236047615,48.60587789444219,57.85339584289706,20.0
Vasant Polytechnic College,54.553886182873796,55.92699346163131,84.9564788806999,51.73894694217323,20.0
Modern Institute Of Technology And Research Centre,54.552128063204364,50.22182958134067,47.30484913714808,69.15692452184946,20.0
Kalasalingam Academy Of Research And Education,54.54543543976275,53.70491602853638,51.250610867210845,57.71184377919192,20.0
Chirala Engineering College,54.54235772212704,56.13833602169476,42.338708897515936,59.84003689706603,20.0
Government Polytechnic College For Women,54.53618684180917,56.141685910309455,79.14117023480961,52.10258973418017,20.0
Dhirubhai Ambani Institute Of Information And Communication Technology,54.5236378180086,61.78651057569312,54.557639582336485,53.6549391887179,20.0
Mewar School Of Engineering And Technology,54.52125907235411,52.25656086810648,68.05759501638781,69.28645515401703,20.0
Aisect Institute Of Science And Technology,54.51565649861354,72.82038864712354,50.388584157968566,69.41895003492628,20.0
Bhubaneswar College Of Engineering,54.514901531609596,59.222325326237616,46.49697776148607,57.31439126870775,20.0
Savitri Bai Phule Government Girls Polytechnic,54.51424624021395,52.389833326462266,51.35338760839928,68.79629146834574,20.0
Angel Polytechnic College,54.514113308758155,51.57696851784304,54.18710363145476,52.2308291069995,20.0
Ram Devi Jindal Group Of Institutions,54.50951593534252,42.48442318001117,56.16022432070071,70.96013064791492,20.0
Vignan'S Foundation For Science Technology And Research,54.5070490109384,53.97546217604954,52.229593581054566,53.98677282949351,20.0
Sneha College Of Architecture,54.500137421195234,48.71114471281375,60.22938710148196,50.79130696611749,20.0
Kiit College Of Engineering,54.49387877161839,44.694179823176114,47.42857708660437,76.08264117520841,20.0
Npa Centenary Polytechnic College,54.49009254842378,43.751194860745706,73.47650537479228,52.66980679432311,20.0
Gwalior Institute Of Technology And Science,54.48990535855303,50.2474131314252,52.33856635202072,75.51336981306164,20.0
Birla Institute Of Applied Sciences,54.48779198880142,41.87254306505574,66.62485020474499,67.04059793573613,20.0
Shanthiniketan Polytechnic College,54.48724360622664,41.31187117920899,67.27558294220398,59.80550593100176,20.0
Hitkarini College Of Architecture And Town Planning,54.48121032842694,72.94299946269206,53.6929249268378,69.99250318257577,20.0
Pb College Of Engineering,54.465854459397505,47.58706379871892,40.23593054740081,75.19824772048246,20.0
The Kavery Institute Of Technology,54.46449660460841,62.54698944861932,41.26222545019022,54.731418363773805,20.0
Basavakalyan Polytechnic College,54.46266637517293,57.13416441592907,57.68099877081944,55.84172566906737,20.0
Sri Krishna Engineering College,54.462021987878245,45.478148438899815,44.22591806245975,70.98200843774228,20.0
Pavai College Of Technology,54.44286581506387,43.10108601170897,57.11151843423701,61.353145231396766,20.0
Bharat Institute Of Technology And Management,54.43667726303976,58.713978900754256,40.92979510304604,74.54074937420586,20.0
Abhinav Education Society'S College Of Engineering And Technology,54.436314646955466,49.38499950795391,71.85141835325383,81.86520732877479,20.0
Pune Vidhyarthi Griha'S College Of Engineering,54.42723921727909,57.98323578023804,51.48987945736139,57.26878083896891,20.0
Mahindra Ecole Centrale,54.42458639186444,51.66086305063953,43.30501690732976,70.63069204585594,20.0
Jorhat Institute Of Science And Technology,54.42458392752393,48.520282493631626,52.91232769399086,72.6424099387203,20.0
Viit Polytechnic College,54.42404819293818,52.44348862706477,50.82487822664854,61.80717471890497,20.0
Chalapathi Institute Of Engineering And Technology,54.419748196060034,47.954426690724304,40.25873930657689,82.44326957504755,20.0
Mumtaz College Of Engineering And Technology,54.41948232538493,66.98797220697264,45.55075788245362,53.69873876953743,20.0
St John'S Polytechnic,54.418436342181906,60.01347400449506,44.45768812735752,53.21569163332266,20.0
Buddha Institute Of Architecture And Town Planning,54.410825407204264,51.93235888855105,47.05312765264533,57.69431461049643,20.0
Sandip University,54.406075853878605,50.42060967518158,45.542480368210846,77.20877500219953,20.0
Bfit Group Of Institutions,54.40164504382998,42.446650608873085,69.13067403160204,51.78861353157159,20.0
Sri Krishna College Of Technology,54.3991230702471,55.2543252341402,52.98692869818639,51.82918829531333,20.0
Fr C Rodrigues Institute Of Technology,54.39700172865396,41.32949054026926,48.90177808986968,84.4242570331852,20.0
Ag Patil Institute Of Technology,54.395554554550436,40.8477897393311,66.55426212330865,55.52206833740986,20.0
Karnataka Government Polytechnic,54.392807532591675,71.23750157994132,41.67978076946989,62.74983989141575,20.0
Government Ramchandra Khaitan Polytechnic College,54.3793596728123,46.03305280158398,43.32921863260532,79.43649978744978,20.0
Vaishno College Of Engineering,54.37574144348226,44.47606715497142,47.29130555352416,71.45740042787395,20.0
Rajiv Gandhi University,54.370411532053254,52.53866991684943,69.10689124074717,51.896538314801305,20.0
Guru Nanak Institute Of Technology,54.35686587043454,49.6756958423133,46.24754121812582,75.10355268581513,20.0
Dnr College Of Engineering And Technology,54.35215293076157,46.97424975820856,50.56286781249752,67.5863043325595,20.0
Gb Pant Institute Of Technology,54.34904261864149,66.34996601941002,51.94235834140528,61.733573114980416,20.0
Nagesh Karajgi Orchid College Of Engineering And Technology,54.3447544716301,41.21189909643406,54.20860487377622,78.35678561508794,20.0
Mother Terasa College Of Engineering And Technology,54.336384252520666,56.848614267231056,46.116347425602726,53.77529689283789,20.0
Sd Polytechnic College,54.33328336284727,64.69401209021733,46.24415824052269,53.9684161178573,20.0
Sri Raghavendra Institute Of Science And Technology,54.33313029846137,78.23238771704754,57.47968675325944,65.72730679031727,20.0
Greater Noida College Of Technology,54.332157858980366,61.99862788317367,47.469501020011286,79.23979403491549,20.0
Kkc College Of Engineering And Technology,54.331028702719685,49.5637153782357,46.41531523131967,62.31396860952661,20.0
Sri Sai Ram Institute Of Technology,54.327802864283,50.57828293118919,40.38834730830503,74.29384900205527,20.0
Msd Polytechnic College,54.321907615756956,45.59043898329606,53.67934937959936,66.42194254660808,20.0
Gsfc University,54.31964557197901,61.85124119931017,65.57110054921871,51.864347995631775,20.0
Ltr Institute Of Technology,54.31642516031257,57.10858270195216,43.514895873391154,72.9679279935679,20.0
Indotech College Of Engineering,54.314544533772725,45.334879544822215,46.31076445431432,71.78702981835794,20.0
Sjc Institute Of Technology,54.30149011742063,52.06960678761699,41.72306873876851,72.32538670730673,20.0
Vidya Vihar Institute Of Technology,54.29685022698712,48.31939370754335,58.22636244600476,50.69568949583676,20.0
Shri Shivaji Shikshan Prasarak Mandal'S Polytechnic,54.290784688158844,43.28285452961784,49.00101414187149,73.14954886629461,20.0
Mysuru Royal Institute Of Technology,54.287099119231186,65.43833949920986,44.32401301726034,50.53694065560664,20.0
Bits Pilani,54.28656868030681,48.22700224186646,52.66141995118485,55.914204883837456,20.0
C Abdul Hakeem College Of Engineering And Technology,54.27727959227372,44.21304564902958,64.81936083732211,52.78273979877904,20.0
Dr Babasaheb Ambedkar Technological University,54.27658421987506,43.67408957483368,83.33219953861847,69.7713066167801,20.0
Global Engineering College,54.275035189333636,50.89865290231366,60.37769047887996,51.22905118335354,20.0
Diamond Harbour Government Polytechnic,54.26986411541188,51.35901110414958,52.63994430748744,73.23637207473551,20.0
Andhra Polytechnic College,54.26942479272648,75.08671365994019,44.92538281158159,55.50113210283408,20.0
Dr Gu Pope College Of Engineering,54.25885090390966,46.5233128751782,52.482836082780544,63.03657650873957,20.0
Gvr And S College Of Engineering And Technology,54.253059854220716,44.996805214816334,62.58261033509089,50.99494163602144,20.0
University College Of Engineering And Technology,54.25229439477148,47.73535614789008,41.829091663220325,84.1125296626488,20.0
Infinity Management And Engineering College,54.25199221794227,50.75221466736539,50.45815426350612,50.70427354488688,20.0
Shri Balaji Institute Of Technology And Management,54.248168055713236,54.216792342394506,51.00593357569276,52.62323339574683,20.0
Arulmurugan Polytechnic College,54.24722814787265,49.77258191030856,47.63519377164887,70.37100587426576,20.0
Rimt Polytechnic,54.24470273263258,56.43311559661738,40.70080289707841,56.51103607283529,20.0
Vrs And Yrn College Of Engineering And Technology,54.240701490649556,45.44562549933017,82.2345744160246,55.41586821741399,20.0
Muthayammal Engineering College,54.23804128047482,41.89254264388087,63.76973107673728,55.40639602771429,20.0
Dr Kv Subba Reddy College Of Engineering For Women,54.22099044593833,40.10665806456175,50.46214300125891,78.76345792512939,20.0
Npr Polytechnic College,54.195923290528754,50.09194890057064,40.193636385903936,75.03694747692421,20.0
Government Leather Institute,54.188361456155235,75.1745859153726,69.43602525252521,54.71673284538021,20.0
Scholar Institute Of Technology And Management,54.18354816797626,41.43654628438428,59.26544804020159,58.44933613474945,20.0
Sree Vaikundar Polytechnic,54.163049857259224,46.17776013757128,56.45105059050229,55.3973085730835,20.0
Baba Saheb Ambedkar Polytechnic,54.159579814435624,49.5048737476544,55.621886801610366,54.85377428535879,20.0
Sb Patil College Of Engineering,54.1469992224474,46.17938998078345,44.16546194079508,81.87309400664853,20.0
Amal Jyothi College Of Engineering,54.13733927775216,54.91991664339432,42.40432960386365,65.85304122956629,20.0
Sri Indu Institute Of Engineering And Technology,54.136173551426566,43.502247561653135,54.02221045407053,69.01522726417721,20.0
Mm College Of Technology,54.12818666154211,50.17310535851523,51.64340803629053,53.44608316892642,20.0
Dr Br Ambedkar Government Polytechnic,54.12196216212607,51.80531387927945,69.45248363277474,66.75646866056391,20.0
Centre For Bioinformatics,54.113150904744046,41.70365588196451,62.04812576668552,59.6779056999326,20.0
Sitarambhai Naranji Patel Institute Of Technology And Research Centre,54.09602552401849,59.46670152453376,53.372450548541615,50.64351133228928,20.0
Shakambhari Institute Of Higher Education And Technology,54.09540757895673,41.3923061372314,54.90571689055855,60.96902888802557,20.0
Sakshi Institute Of Technology And Management,54.07991441136673,44.7127826683058,53.16013419141376,56.17572381782792,20.0
Shivajirao S Jondhale College Of Engineering,54.07101877582974,44.08683136108857,70.0234164512281,71.73837785046696,20.0
Bearys Institute Of Technology,54.07091747758522,40.478229415859566,63.55039572752082,54.66117143305512,20.0
Central Institute Of Technology,54.062498168524115,40.71562919489563,64.06948927911537,51.87088349944433,20.0
Dr Jivraj N Mehta Government Polytechnic,54.05335307171775,57.48741619167178,48.91647203354539,50.425637618211695,20.0
Gangadhar Polytechnic,54.04022462469343,46.564238652100215,43.51033366157497,74.94361782531885,20.0
Chennai Institute Of Technology,54.03697118604329,41.47324896573984,46.527466361358805,84.28411818087395,20.0
Yogananda College Of Engineering And Technology,54.03217677767532,66.28471879852563,42.212134739710535,76.17508291862737,20.0
Jct College Of Engineering And Technology,54.02945390908712,48.88284351816538,44.53446909983223,69.55457689952414,20.0
Bineswar Brahma Engineering College,54.01965569244517,62.734016032010985,83.62076153431985,50.21332918385635,20.0
Ambala College Of Engineering And Applied Research,54.0178060508148,42.12789627551012,51.69609317024629,65.63520009703117,20.0
Global Open University,54.003509925513136,49.12918089567224,51.94063396298287,74.0185658579698,20.0
Srg Engineering College,53.996434125973245,47.82163947495924,41.46538582385843,67.46532629542395,20.0
Graphic Era University,53.992056380707865,45.804836240812826,60.1247327321237,61.05444379524595,20.0
Siddhartha Educational Academy Group Of Institutions,53.97445378902979,60.15865433316989,44.33996795931353,54.519384833238114,20.0
Rajarshi Shahu Polytechnic,53.97325944854931,54.42057757517093,52.12248351648845,56.80930752824437,20.0
South Point School Of Polytechnic,53.97085350986359,41.34892136932365,56.9499752585416,68.83786265250427,20.0
Gramin Polytechnic Dharmapuri,53.96433179665693,61.32258335477522,81.94474380342676,79.74067222427605,20.0
Bilaspur College Of Polytechnic,53.95924670668954,48.365735300895466,46.64693536889568,65.36728316235468,20.0
Morning Star Polytechnic College,53.938263403658695,41.95272760447477,46.6841875752824,84.47589014911495,20.0
Maharaja Agrasen Polytechnic College,53.929749094258646,59.52039902628988,43.09056347107396,53.68772176728671,20.0
Spit Polytechnic,53.9261789081455,47.08335709670061,60.50164721052384,50.99921324491588,20.0
Haldia Institute Of Technology,53.916759097416346,59.726119746310935,47.81078367114296,51.93876241395928,20.0
School Of Computer Science And Information Technology,53.91589865476146,71.84192628875118,73.78386787170876,62.92429005487944,20.0
Brilliant Grammar School Educational Society'S Group Of Institutions,53.91264484095749,42.54527250975577,57.19379636300654,55.10410814270029,20.0
Kls Vishwanathrao Deshpande Rural Institute Of Technology,53.90259807370412,50.66779886037371,49.48671664660952,55.25341754418642,20.0
Indore Institute Of Science And Technology,53.901525292655585,41.27787561800031,68.14926621559512,51.98275915337226,20.0
Akt Memorial Polytechnic College,53.89832775963543,51.69797279854957,43.46561504256808,68.2518246558472,20.0
Poornima University,53.880676205180876,69.45043796445918,41.61129316611374,50.418742985644656,20.0
Sri Ranganathar Institute Of Engineering And Technology,53.872375872526604,50.95103422675676,47.00595060957366,60.20364356990982,20.0
Pailan College Of Management And Technology,53.86975051538329,49.04021530267477,54.62015246617742,69.10779560755462,20.0
Haji Sheik Ismail Polytechnic College,53.866370574500266,49.52162619038738,49.802902098315634,67.98866849271303,20.0
Psn Engineering College,53.86083443974581,40.5614719222597,52.828336001929976,65.05131873013019,20.0
Dr Dy Patil Institute Of Engineering And Technology,53.85712709351183,49.83403500209845,58.8452179045793,50.40535221497861,20.0
Jawaharlal Nehru Architecture And Fine Arts University,53.85616385914698,53.29628165230668,58.73930321145864,58.66031745728933,20.0
Subhash Kool College Of Engineering,53.847795702787195,43.1107988074542,41.576030975694685,82.15981287592385,20.0
Akshaya College Of Engineering And Technology,53.84168312249703,44.41994330441617,57.24669099091071,55.31328673052576,20.0
Nibedita Polytechnic,53.84077525211856,54.91743452676537,49.43041198265855,55.88819307158409,20.0
Pimpri Chinchwad College Of Engineering,53.83991674648444,49.61605722498834,54.03330102436296,60.84680008761693,20.0
Sarvottam Institute Of Technology And Management,53.83296081222807,44.02847701023244,41.32803646229079,79.7958972933946,20.0
Jaywant College Of Engineering And Management,53.83183782272077,47.93813921172663,42.84058332648471,65.82872203807788,20.0
Bhupendra Narayan Mandal University,53.82980416640321,53.59621963024991,62.89582751190986,62.46634068931685,20.0
Seemanta Engineering College,53.82785329247095,49.08013313290624,59.44752429213822,55.4427761109302,20.0
Dr Ram Manohar Lohia Avadh University,53.825752185049616,65.6082772408943,47.94433103005193,63.00988890321551,20.0
Ukf College Of Engineering And Technology,53.825606034905526,53.04695640537886,48.85561068355051,55.12824016613925,20.0
Ims Polytechnic,53.80875466535714,41.12544867373987,60.00962266546389,57.688304944047886,20.0
Nigam Institute Of Engineering And Technology,53.80448620294935,56.00269601389443,46.76374775336923,56.73257452142439,20.0
St Andrews Institute Of Technology And Management,53.80061394156518,47.71806117936905,63.814091383295576,50.536076784031856,20.0
Central Tool Room And Training Centre,53.80011717755424,49.16933102190646,42.59570493514731,71.88127881429953,20.0
Sri Taralbalu Jagadguru Institute Of Technology,53.78827680462177,75.42174906810965,40.46599425081106,54.34179062939263,20.0
Jerusalem College Of Engineering,53.78432321494659,46.77380268709618,53.5861019384928,59.22263830145052,20.0
Tontadarya College Of Engineering,53.77299347552947,60.157669068379406,41.62017395340644,57.54898956864795,20.0
Kautilya Institute Of Technology And Engineering,53.757703443630945,47.4880434251688,50.43737661944137,58.041025142579805,20.0
Ay Dadabhai Technical Institute,53.74468470838665,57.418741757290206,59.20050495992804,63.60801749936386,20.0
Basantika Institute Of Engineering And Technology,53.73684179900435,48.15974473377045,40.36328359182155,79.16730903216366,20.0
Mother Theresa Institute Of Engineering And Technology,53.734678552486585,74.12080801263954,57.770525737110574,68.17170678192801,20.0
Jamia Hamdard,53.733942025039966,44.54168489193668,43.93543988698512,83.66881142365108,20.0
Sujala Bharati Institute Of Technology,53.73053006846325,48.72648505690232,53.004907726880255,51.475070614633,20.0
