College Name,DSS,High_Compliance_Risk,Missing_Docs,Placement_Rate
Union Christian Polytechnic College,73.30938766610788,0,2,73.48768339606754
Annamalai Polytechnic College,73.31786243362481,0,0,42.39199855660252
Vishnu Sree Institute Of Technology,73.31802793099172,0,0,48.60068946171511
Ponnaiyah Ramajayam College Of Engineering And Technology,73.31889438473215,0,1,67.38556532510543
Hindusthan Institute Of Technology,73.32344947568187,0,0,45.70513381153509
Maulana Mukhtar Ahmad Nadvi Technical Campus,73.32760603006673,0,0,60.29862326418008
Sushganga Polytechnic,73.33897782806937,0,2,64.73904255064006
Nikam Institute Of Technology Polytechnic,73.34860648278672,0,0,44.25388011692337
Saraswathi Velu College Of Engineering,73.35238470293609,0,0,66.67529585167736
Sri Vignesh Polytechnic College,73.35523190279322,0,0,73.53705922322176
Shri Ram College Of Technology,73.37265380665919,0,0,62.34711823778595
Guru Kripa Polytechnic College,73.38060513641696,0,1,45.79884698053177
Benaiah Institute Of Technology And Sciences,73.39163220118871,0,1,51.32053886688608
Jayaraj Annapackiam Csi College Of Engineering,73.40152426080587,0,0,71.30137209402213
Princeton Institute Of Engineering And Technology For Women,73.41209419730151,0,0,55.51882827804165
Sree Chitra Tirunal Institute For Medical Sciences And Technology Trivandrum,73.4278377195638,0,0,53.13863253848183
Senthur Polytechnic College,73.43028683759125,0,0,69.13493930200576
Ksr College Of Engineering,73.43471065460818,0,0,75.23987226331793
Sudharsan Polytechnic College,73.46313232972454,0,0,58.57398367124173
Npa Centenary Polytechnic College,73.47650537479228,0,0,43.751194860745706
Thakur School Of Architecture And Planning,73.49663499705673,0,0,64.29924386926132
Dpg Institute Of Technology And Management,73.51155804158998,0,0,78.01509497198414
Sri Annamalai Polytechnic College,73.5161879205245,0,1,73.19555856521384
Mangayarkarasi College Of Engineering,73.5380440890819,0,0,72.24652713342135
Professional Institute Of Engineering And Technology,73.54308360101099,0,0,76.47623115622214
Narnarayan Shastri Institute Of Technology,73.56253173343396,0,0,50.20946570331188
Jaya Engineering College,73.56591906092252,0,1,69.22527615889372
Ldc Institute Of Technical Studies,73.58108099487148,0,1,52.22482888377967
Kp Patil Institute Of Technology,73.58174913116758,0,0,46.688356327961735
Babasaheb Gawde Institute Of Technology,73.59628939425505,0,0,55.59389900864721
Navsari Agricultural University,73.60210119747424,0,0,69.6652227887224
Quantum School Of Technology,73.63654230989138,0,2,40.19204352407605
Shree Tontada Siddhalingeshwar Kalyan Kendra Polytechnic,73.64982180475386,0,0,62.13267067079882
Aryanet Institute Of Technology,73.67290255762262,0,0,75.11101483816088
Annai Jkk Sampoorani Ammal Polytechnic College,73.68203923029948,0,0,78.23368584426677
Kala Vidya Mandir Institute Of Technology,73.6995986526043,0,0,74.99767330695812
Bhai Gurdas Institute Of Engineering And Technology,73.72167263116145,0,2,50.148380309518025
Jhunjhunwala Pg College Faculty Of Engineering And Technology,73.78217733788962,0,0,53.10245735164232
School Of Computer Science And Information Technology,73.78386787170876,0,0,71.84192628875118
Bhubaneswar Engineering College,73.78396794993023,0,0,78.6921473707595
Srinix College Of Engineering,73.79330501441052,0,0,59.55005052047242
Malhotra Technical Research Institute,73.79996212574113,0,1,76.86494953630725
Laxmi Institute Of Technology,73.81636737350496,0,0,71.25739048682698
All Saints' College Of Engineering,73.8177852399203,0,0,54.806919801819376
Royal College Of Engineering And Technology,73.82014942189149,0,0,45.26135689927536
Haralaiah Polytechnic,73.82679624462628,0,0,71.41704834456722
Bbs College Of Engineering And Technology,73.83904568508888,0,1,42.23445816137656
Sidhartha Institute Of Engineering And Technology,73.86728640774936,0,0,66.73271181212053
Vaageshwari College Of Engineering,73.86956588660595,0,0,52.54782763862407
Indo Global College Of Engineering,73.87526882560631,0,0,50.97515441358626
Ms Ramaiah University Of Applied Sciences,73.87945169213677,0,1,41.54077928055814
Adesh Institute Of Engineering And Technology,73.90154564643612,0,0,46.92963219972676
Thiagarajar College Of Engineering,73.90323839167154,0,0,52.92822316750656
Government Maharaja College,73.90758060309219,0,0,72.68052596278909
Government Institute Of Printing Technology,73.9118606628163,0,0,55.78403679348689
Gwalior Engineering College,73.93444553393101,0,1,43.017023607885456
Sundargarh Engineering College,73.93659087163803,0,0,64.15947920999548
Sureya College Of Engineering,73.9517475790211,0,0,49.20299092273699
Central University Of Jharkhand,73.98065114742424,0,0,46.79195888540841
Ramya Sathianathan Polytechnic College,73.99730886156304,0,1,50.47092406092241
Kavikulguru Institute Of Technology And Science,74.00115882697997,0,2,69.27917111046253
Kvcm Nri Polytechnic College,74.04051225010342,0,0,56.72225261145208
Thdc Institute Of Hydro Power Engineering And Technology,74.04535399430563,0,0,45.90187169074847
Srinivas Institute Of Technology,74.07278442187783,0,0,41.15306170477603
Alpha College Of Engineering And Technology,74.0758506568521,0,1,75.01631268344072
Dg College Of Architecture,74.0795808063425,0,1,64.90052386063475
Dav College Of Engineering And Technology,74.08082787151275,0,0,65.30973912251237
Sardar Patel College Of Technology,74.0810443522428,0,0,75.87805918592466
Dr Dashrath Chaudhary National Polytechnic,74.10880062887384,0,1,74.03321797710615
Gb Pant Government Engineering College,74.1345783928359,0,0,61.27174744450373
Ambedkar Institute Of Technology,74.14853125641449,0,0,43.6301400684646
Daita Madhusudana Sastry Sri Venkateswara Hindu College Of Engineering,74.16051711458744,0,2,49.615681273687926
Anjalai Ammal Mahalingam Engineering College,74.17209221249462,0,0,60.63518629297694
Ms Engineering College,74.17930141862982,0,0,50.78155862413868
Genba Sopanrao Moze College Of Engineering,74.17996124645938,0,0,56.78698114945667
Amity School Of Engineering And Technology,74.18497767492235,0,0,79.93441315852505
Raja Ranajit Kishore Government Polytechnic,74.19594592914052,0,1,60.84598789132633
Samarth Group Of Institutions,74.19751361081018,0,0,74.10812948430112
Sahyadri Valley College Of Engineering And Technology,74.19960874890629,0,2,69.11061849283391
Vel Tech Rangarajan Dr Sagunthala R And D Institute Of Science And Technology,74.21712271282068,0,0,71.4480231251909
Central University Of Kashmir,74.22084664501227,0,0,58.13315998570136
Kj Somaiya Institute Of Engineering And Information Technology,74.24701795594703,0,0,54.06728397696965
Carmel Polytechnic College,74.25372311846282,0,0,53.70146566649785
Veer Kunwar Institute Of Technology,74.27374414986704,0,0,56.07906019465261
Sandip Institute Of Engineering And Management,74.32901441497803,0,0,52.066684870960245
Deogiri Institute Of Engineering And Management Studies,74.34057867977143,0,2,42.5206079682409
Cms Polytechnic College,74.37356176178979,0,0,61.37276268840058
Durgapur Polytechnic College,74.37841031094118,0,0,41.02502979983053
Sethu Institute Of Technology,74.37923419721861,0,0,50.52450209595813
Bharathiar College Of Engineering And Technology,74.39506944836353,0,0,78.64908804689075
National College Of Polytechnic,74.40143524626151,0,0,68.89667651420999
Musaliar College Of Engineering,74.42396644065403,0,0,47.87673962692411
Global Engineering And Management College,74.4297771905658,0,0,70.00587825947981
Institute Of Aeronautical Engineering,74.43252270395931,0,0,75.52565312128758
Government Polytechnic For Girls,74.4554526128284,0,0,68.52388413750744
Prasad Polytechnic,74.48328734081977,0,2,62.61463386075539
Shivalik Institute Of Engineering And Technology,74.50582362698248,0,2,65.07793921686348
Mes College Of Engineering And Technology,74.51389097104982,0,0,66.90332366771497
Sumathi Reddy Institute Of Technology For Women,74.52355649114031,0,1,52.0778302684086
Gm Vedak Institute Of Technology,74.53901058366864,0,0,69.92727960035667
World Institute Of Technology,74.53941334599776,0,0,78.08174933442086
Dhaya College Of Engineering,74.54051522402973,0,0,42.57364855125713
Vetri Vinayaha College Of Engineering And Technology,74.54908171345359,0,0,42.12272662544749
Pr Engineering College,74.55148614292355,0,0,55.46025577963596
Central University Of Punjab,74.56020048356797,0,0,49.1343192190765
Poornima College Of Engineering,74.56268223772796,0,0,40.096136010931794
Kakinada Institute Of Engineering And Technology,74.59975265976291,0,0,46.31170313072328
Annamacharya Institute Of Technology And Sciences,74.6068275660925,0,0,55.26534444232514
Ratneshwari Institute Of Polytechnic,74.60850737697139,0,0,57.81231643826895
Kathir College Of Engineering,74.62089413703359,0,0,43.179474056126274
Feroze Gandhi Polytechnic,74.62144995262855,0,0,67.19775033667659
Princeton College Of Engineering And Technology,74.62350693290229,0,1,51.99625719567555
Matu Ram Institute Of Engineering And Management,74.63836866224389,0,1,57.11953111319758
Solamalai College Of Engineering,74.64711356742524,0,0,56.10006247722694
Swetha Institute Of Technology And Science For Women,74.65873043552172,0,0,60.61339084654621
Psit-Pranveer Singh Institute Of Technology,74.67538858150164,0,0,48.37462723422144
Southern Academy Of Maritime Studies,74.68774188572458,0,0,40.54271985318097
Rr Polytechnic,74.68810184157695,0,0,47.7678683174198
Nimra Institute Of Science And Technology,74.69483794636483,0,0,45.62859386772861
Cmr Institute Of Technology,74.7028865671983,0,0,65.69869599058543
Techno College Of Engineering,74.70543458100857,0,0,65.84692686734502
Shri Shivaji Education Society'S College Of Engineering And Technology,74.71829083603235,0,0,76.04420696146934
Moodlakatte Institute Of Technology,74.7271108045913,0,0,64.78656983819178
Shri Shubhas Nagur Memorial Polytechnic,74.72719405087942,0,0,58.926841338815805
Sree Narayana Institute Of Technology,74.74147483015437,0,2,45.36935691079919
Mohamed Sathak Aj College Of Engineering,74.74477761769899,0,0,69.95615528770637
Pink City Engineering College And Research Centre,74.77085760277342,0,0,58.56723151374602
Technocrats Institute Of Technology And Science,74.77242469588566,0,0,72.07352573396497
Dr Sau Kamaltai Gawai Institute Of Engineering And Technology,74.77477357218073,0,0,63.74136085341495
Shri Rawatpura Sarkar Institute Of Technology,74.78062488208744,0,0,55.35764246750692
Institute Of People'S Science And Technology,74.81364936394502,0,0,43.67413166494707
Ks Jain Institute Of Engineering And Technology,74.82893122621189,0,0,40.29222486867113
Don Bosco Institute Of Technology,74.83173559917402,0,1,68.41066211081201
Dwarkadas J Sanghvi College Of Engineering,74.84095171687393,0,0,44.937134783997
Ct Institute Of Technology,74.84636205852358,0,0,54.17617720995142
Anurag Engineering College,74.84657402046676,0,0,52.58434401975977
Imps Polytechnic College,74.86144403855047,0,0,70.02586988695934
Shri Moti Smriti Institute Of Technology,74.87083119378221,0,0,67.38551679828785
Northern Regional Institute Of Printing Technology,74.89460016183486,0,1,64.15186906023916
Srinivasan Polytechnic College,74.9073853957446,0,0,72.16820912672912
Marudhara Polytechnic College,74.93981346497748,0,0,50.7862171677927
Hindu College Of Engineering And Technology,74.94171255262557,0,0,57.023473899774736
Indira Gandhi Delhi Technical University For Women,74.94243984437702,0,0,67.0850153555131
Yenepoya Institute Of Technology,74.94882052329638,0,0,54.59406629441257
Kanchi Pallavan Engineering College,74.95219944693321,0,0,47.15610927321175
Itm School Of Architecture And Town Planning,74.95532627320158,0,0,52.29386205006285
Sheth Shri Otarmal Sheshmal Parmar College Of Diploma Engineering,74.97493565684952,0,2,59.89401741387894
Sri Venkateswara Institute Of Science And Technology,74.9941546625488,0,2,75.71213602799855
Prakasam Engineering College,75.02560136250545,0,2,60.895303820027486
Gyan Sagar College Of Engineering,75.03723026920831,0,0,77.77982101760682
Netes Institute Of Technology And Science,75.03774946426354,0,0,48.69173710534739
Jis School Of Polytechnic,75.03856343225016,0,0,64.20973701973236
Aryan Institute Of Engineering And Technology,75.0639953274196,0,1,70.1980646633402
Avanthi Institute Of Engineering And Technology,75.06796669084727,0,0,41.7889033185304
Sreenidhi Institute Of Science And Technology,75.07332984312397,0,1,49.38579380501999
Kakinada Institute Of Engineering And Technology For Women,75.0877961402386,0,0,46.12047514022047
Ssm Polytechnic College,75.08842760744892,0,0,53.477243135928354
Alakh Prakash Goyal Shimla University,75.09609703998561,0,1,75.59797057918674
National College Of Engineering,75.10493909023089,0,0,73.8180433586491
Paavai Polytechnic College,75.10907831711617,0,1,61.08360630405207
Coorg Institute Of Technology,75.11118940275139,0,0,59.95398868881279
Chalapathi Institute Of Technology,75.12394182529991,0,2,65.15166108032616
Chhotu Ram Polytechnic,75.12554877663753,0,2,56.51692472509015
Dns College Of Engineering And Technology,75.12875781056138,0,0,51.90699133050907
Sriguru Institute Of Technology,75.13235154669226,0,0,54.21909928086258
Ar Engineering College,75.13469725828794,0,0,75.42077124514893
Holycross Engineering College,75.13750203128882,0,0,64.81460799587728
Adarsha College Of Engineering,75.15191082644657,0,0,78.65820171149389
Koustuv Institute Of Self Domain,75.16694581775948,0,0,63.184879043710296
Nc College Of Engineering,75.17414027185472,0,0,70.9907995703638
Vignesh Polytechnic College,75.18738392251291,0,1,63.16859391035208
Dr Apj Abdul Kalam Women'S Institute Of Technology,75.20844537090593,0,1,61.90065473163637
Shri Shivaji Institute Of Engineering And Management Studies,75.21689588503857,0,0,47.9262625199446
G Pullaiah College Of Engineering And Technology,75.21746626770394,0,0,71.52850018853134
Sctr'S Pune Institute Of Computer Technology,75.22798396749562,0,0,59.20298213058288
Icfai Tech School,75.24374098540959,0,1,62.069159372382686
Jaipur Institute Of Engineering And Technology,75.24390878489645,0,0,73.41775483998308
Uttarakhand Technical University,75.2546015732562,0,1,50.86626618636491
Sai Ganapathi Engineering College,75.25968063516311,0,1,62.01846629934554
Roland Institute Of Technology,75.26113388877039,0,0,59.89869490458845
Amk Technological Polytechnic College,75.2641851671998,0,0,69.15741255617459
Indian Institute Of Information Technology Design And Manufacturing Jabalpur,75.26696745827317,0,0,60.52817506275295
Women Polytechnic,75.3379254714151,0,0,50.58292446869556
Brindavan College Of Engineering,75.34392946460042,0,0,62.29732817606611
Bsf Institute Of Technology,75.349721270071,0,2,49.85587253727593
Jagannath Institute Of Engineering And Technology,75.35242446457639,0,1,62.58924085517149
Gmr Institute Of Technology,75.37894582021431,0,1,72.57855635581635
Pace Institute Of Technology And Sciences,75.38029310434294,0,0,74.23051442696107
Shaheed Udham Singh College Of Engineering And Technology,75.39679649735997,0,0,41.47474532724314
Birla Technical Training Institute,75.39924493767546,0,0,64.31796443281655
Loyola Institute Of Technology And Management,75.40733014305648,0,0,72.25037715450568
Jspms Bhivarabai Sawant Institute Of Technology And Research,75.40868928849588,0,2,41.16824790771527
Bm College Of Technology,75.41775244930528,0,0,54.06160434445201
Anu College Of Engineering And Technology,75.4367187034847,0,2,73.74104886800632
Apex Polytechnic Institute,75.4384637361344,0,1,51.07780071276537
Swami Divyanand Polytechnic Of Engineering,75.46751965537223,0,2,76.55468698408635
Park Maritime Academy,75.47082911005577,0,0,53.11937684701621
Sdm College Of Engineering And Technology,75.48596810278727,0,2,77.72484131423668
Jp Institute Of Technology,75.500929903756,0,0,47.36889112426883
Mg Institute Of Management And Technology,75.5096204502118,0,0,71.34700766706857
Bhagalpur College Of Engineering,75.5107303355633,0,0,73.61159311995365
Government Residential Women'S Polytechnic College,75.54012397897367,0,0,65.18571025324748
Arni School Of Technology,75.54465052344287,0,0,56.9125632967401
Federal Institute Of Science And Technology,75.59675793386798,0,2,63.99649171901203
Kc College Of Engineering And Management Studies And Research,75.60050730370052,0,1,70.35965112116173
Achutha Institute Of Technology,75.61718850993086,0,0,48.543925051921306
Satara Polytechnic,75.62816705024647,0,0,64.26270586466659
Vyas Institute Of Engineering And Technology,75.64415478536755,0,2,43.20859764299762
Punjabi University Regional Centre For Information Technology And Management,75.64486807704483,0,2,77.90861293635281
United Institute Of Technology,75.67874201978431,0,2,54.65575426574328
Dr Babasaheb Ambedkar College Of Engineering And Research,75.68310499098445,0,1,62.943494197518
Ansal University,75.68597364619131,0,0,53.58347341712635
Bengal College Of Engineering,75.69059345151894,0,0,67.15821711549026
Sri Sai College Of Engineering And Technology,75.69474164887862,0,0,41.62456407722571
Maharishi Ved Vyas Engineering College,75.69601422515368,0,1,48.954185625734695
Sukhjinder Technical Campus,75.71981860975995,0,0,61.177580090872056
Tantia University,75.73304373573978,0,0,65.02113775052763
Aadishwar College Of Technology,75.736565272516,0,0,64.85483552219024
Gh Patel College Of Engineering And Technology,75.73666102329912,0,0,69.88240458095854
Jayamukhi Institute Of Technological Sciences,75.73677080882555,0,0,44.15918633942852
Vashisth Polytechnic College,75.74334394100057,0,1,77.9596125425957
Dhanalakshmi College Of Engineering,75.74630350189379,0,0,50.02783037891452
Ganadipathy Tulsi'S Jain Engineering College,75.75983984208261,0,0,63.90307613110955
Megha Institute Of Engineering And Technology For Women,75.76477943966086,0,0,77.1636020228382
Guru Brahmanand Ji Government Polytechnic,75.76728527852279,0,0,69.24976132907898
Scad Polytechnic College,75.77237113639742,0,2,54.18710035298376
Ansal Institute Of Technology And Management,75.78893053308526,0,0,64.61608942414946
Gandhi Institute Of Technology And Management,75.79916075449003,0,0,75.79519006509977
Indo German Tool Room,75.81830418688472,0,0,73.84769678199358
Haryana Institute Of Engineering And Technology,75.82971293342906,0,0,47.00416765415178
Camellia Institute Of Technology,75.84038188134454,0,0,66.63253232780562
Dr Panjabrao Deshmukh Girls Polytechnic,75.84734847940749,0,0,62.922124798896846
Indian Institute Of Information Technology Design And Manufacturing Kancheepuram,75.86022875036065,0,0,74.32780744751122
Pydah College Of Engineering And Technology,75.87604718978494,0,0,58.49808983793697
Rn College Of Polytechnic,75.88234712318959,0,0,67.4804765148842
Yashwantrao Chavan School Of Rural Development,75.91720413955008,0,0,55.644923888540674
Jhulelal Institute Of Technology,75.9207064837039,0,0,50.11530137613062
Thapar Polytechnic College,75.92282316500356,0,2,40.438562262069205
Loyola-Icam College Of Engineering And Technology,75.92638325548943,0,1,59.367483978786325
Harcourt Butler Technical University,75.92858869119928,0,0,68.06783836364254
Isb And M School Of Technology,75.92866454984656,0,2,54.2813040099408
Ramanand Institute Of Pharmacy Management And Technology,75.9286892042025,0,0,61.36128730458691
Younus Institute Of Technology,75.9394002617129,0,0,65.88035270684095
School Of Information Technology,75.9408523961054,0,0,45.1708677927676
Hindu College Of Engineering,75.94627421970642,0,1,42.32129810768777
Malla Reddy Institute Of Technology And Sciences,75.95180866471961,0,0,75.84008294413613
Cambridge Institute Of Technology,75.9705180789636,0,2,75.81309429913202
Rvs College Of Engineering And Technology,75.99104445340075,0,0,60.42047011322003
Indira Gandhi Engineering College,76.02231211961809,0,0,53.94878302000764
Crv Institute Of Technology And Science,76.0337982818219,0,0,47.00784411782103
Vkk Vijayan College Of Engineering,76.04846276948561,0,0,72.89198230203255
Kmea College Of Architecture,76.05860051233576,0,0,69.42417471070722
Spintronic Technology And Advance Research,76.05867705479557,0,0,64.7261784121917
Sambhram Institute Of Technology,76.05957470698148,0,0,65.54748889285682
United College Of Engineering And Research,76.06043121520614,0,0,47.1118596427828
Emerald-9 Institute Of Management And Technology,76.07356723453658,0,0,71.63903544876196
Suraj College Of Engineering And Technology,76.07991624625342,0,2,76.54969532076242
Balaji Institute Of Engineering And Technology,76.09226850690291,0,0,68.58017182184597
Vishwakarma Institute Of Technology,76.10697550637781,0,1,51.062237880901804
Vidyalankar Polytechnic,76.1263906473803,0,0,44.547058167702566
Rd Foundation Group Of Institutions,76.1279886219255,0,0,66.71155982676972
Sanjeevan Engineering And Technology Institute,76.14120388243938,0,1,77.37518395364432
Shri Sitheswarar Polytechnic College,76.15138736414242,0,2,70.08703605852652
Bcm Polytechnic,76.15494636177799,0,0,76.79283644882497
Andhra University College Of Engineering,76.16061866264428,0,1,75.1623450255527
Sri Venkatesa Perumal College Of Engineering And Technology,76.17505672392139,0,0,52.968081589461946
G Pulla Reddy Engineering College,76.19579134341117,0,0,59.61428791751253
Accurate Institute Of Management And Technology,76.19773436445203,0,0,42.99697281084974
Sanjaybhai Rajguru College Of Diploma Engineering,76.21510750537396,0,0,61.29563952699641
Guntur Engineering College,76.24671914155071,0,0,50.43526260964714
Jain Polytechnic,76.2576473687287,0,2,71.53709205388171
Jayvantrai Harrai Desai Polytechnic,76.26241479564881,0,0,59.298876416055
Sikkim Manipal Institute Of Technology,76.26516341310904,0,0,46.811235926940086
Thadomal Shahani Engineering College,76.28447731766249,0,0,77.17742689818859
Hewett Polytechnic,76.29042252369584,0,1,72.90451266209972
Sri Venkateshwaraa College Of Enginering And Technology,76.29150999349432,0,0,71.65413413497593
Nagnathappa Halge College Of Engineering,76.29443092722073,0,0,74.118671622299
Aklia Polytechnic College,76.31591264059367,0,0,43.26533683996128
Nilasaila Institute Of Science And Technology,76.31736355625186,0,0,46.383649178909685
Ktvr Knowledge Park For Engineering And Technology,76.31855847765408,0,0,40.53826486970589
Engineering College,76.32673456680325,0,0,54.46414571150833
Krishna College Of Engineering,76.33187577987223,0,1,40.58032593965788
Modern Group Of Colleges,76.34527410520394,0,0,53.88753326562156
Durgapur Institute Of Polytechnic,76.34830035555802,0,0,45.996209360831166
Bhonwal School Of Engineering Polytechnic,76.36700700155254,0,1,68.04466660461877
Pimpri Chinchwad College Of Engineering And Research,76.36929764607139,0,0,69.93032010301343
Lord Krishna Polytechnic Institute,76.37526760102439,0,0,73.30497517082173
Marine Engineering And Research Institute,76.37703865490596,0,2,43.93331167143438
Shri Usb Polytechnic College,76.38180201316757,0,0,70.41962565294536
Guru Nanak Dev Engineering College,76.39031142528518,0,1,54.03353918122612
Indra Ganesan College Of Engineering,76.42386799823231,0,0,51.91899635849454
Sb Patil Polytechnic,76.42482757626867,0,2,60.61529503711807
Seethi Sahib Memorial Polytechnic College,76.4367556357758,0,0,48.836567819589504
Rp Educational Trust Group Of Institutions,76.4566818756124,0,0,77.7513818272985
Cochin Institute Of Science And Technology,76.4622038492841,0,1,43.74130131860575
Jawaharlal Nehru Government Engineering College,76.47835095609395,0,1,79.53921945903781
Shree Dhanvantary College Of Diploma Engineering,76.47952871383576,0,0,49.192787498777705
Gt Government Polytechnic College,76.48867915661027,0,0,53.97619235876645
Shri Sai Institute Of Technology Polytechnic,76.49543980544138,0,1,70.06800634121379
Dr Gs Melkote Rural Polytechnic,76.50250892349297,0,0,56.079344508300906
Maharana Pratap Institute Of Technology And Management,76.50731561609182,0,1,62.37927486937921
Sri Parashuram Institute Of Technology And Research,76.50992779785244,0,0,74.45322306767206
Mepco Schlenk Engineering College,76.51350464715046,0,0,65.77057042400367
Dr Vrk Womens College Of Engineering And Technology,76.51470047304923,0,0,55.30646724817628
Lord Krishna Polytechnic College,76.52327661391453,0,0,44.26889707114275
Punjab Institute Of Technology,76.52468762111903,0,2,68.45075175631123
Bal Krishna Institute Of Technology,76.53943316601658,0,1,65.36955747552841
Jyothi Engineering College,76.54016012280326,0,0,79.19993353996526
Asifia College Of Engineering And Technology,76.54411049978165,0,0,78.06223491966261
Jeppiaar Maamallan Engineering College,76.55721719258159,0,1,68.41758035447103
Konark Institute Of Science And Technology,76.56849080872996,0,1,77.13510558024964
Banasthali Vidyapith,76.581388682826,0,2,64.61484379106884
Priyadarshini Engineering College,76.59456431991511,0,0,59.81451765521551
Elenki Engineering College,76.6025000874836,0,0,58.63201682195557
Vit-Ap University,76.62331547481415,0,0,63.34340836997728
Sams College Of Engineering And Technology,76.6252132562659,0,2,56.94937849739249
B K Birla Institute Of Engineering And Technology,76.6286075254976,0,0,64.05914900598646
Bharti College Of Polytechnic,76.62936085117005,0,0,58.43193405341663
Travancore Engineering College,76.64173409258525,0,2,40.63147864207482
Seshasayee Institute Of Technology,76.64390293053475,0,0,70.93874499797349
Central India Institute Of Technology,76.6480856610726,0,2,75.08364785365146
Sana Polytechnic,76.64857624496328,0,0,78.21398685248082
Rv Reha Polytechnic College,76.67592163961842,0,0,70.05300156263465
Bn College Of Engineering And Technology,76.69486561064255,0,0,79.94534310896557
Sri Mahalakshmi Polytechnic College,76.69838116869872,0,0,60.84090591081993
Srm University,76.71964831037826,0,0,49.88123360746235
Rvs College Of Engineering,76.72615434964379,0,0,57.25314727085885
Girijananda Chowdhury Institute Of Management And Technology,76.72752388715253,0,0,50.84506461953131
Oriental Institute Of Science And Technology,76.73531168852985,0,0,68.57844863308738
St Joseph'S College Of Engineering,76.73924336646242,0,1,54.13403177187541
Brahma Valley College Of Engineering And Research Institute,76.7421622831555,0,0,58.531948234202176
Government Women Engineering College,76.75122384544942,0,0,71.8075162287761
Bhuvan Polytechnic,76.75839683940242,0,1,55.65483966109899
Srk Institute Of Technology,76.75913812326783,0,0,67.82877313317162
Amity School Of Architecture And Planning,76.7636183845491,0,0,63.32589064179591
Techno India Njr Institute Of Technology,76.77099726901942,0,0,46.55297921246422
Gudlavalleru Engineering College,76.77152697931933,0,0,62.265858294325
Aarooran Polytechnic College,76.77831009185712,0,1,71.95932900239143
Gurukulam Institute Of Technical Education,76.79173766324044,0,0,55.97854841163651
Sirda Institute Of Engineering And Technology,76.79494776028778,0,1,67.35490101803843
Pr Patil Education And Welfare Trust'S Institute Of Polytechnic And Technology,76.81282388200326,0,1,55.19040235705988
Sophia Polytechnic,76.82326916408064,0,0,55.25676523550464
Swarnadhara College Of Engineering And Technology,76.82405981730584,0,0,53.43600705257892
Sri Basaveshwara Institute Of Technology,76.82859564020002,0,0,73.73713897167607
Gaya College Of Engineering,76.83117844586178,0,0,43.70279249532275
Maharishi Markandeshwar University,76.83220054028092,0,1,61.06685690003511
Rohini College Of Engineering And Technology,76.83265598317155,0,0,46.02561131816708
Apex Institute Of Technology,76.83268624146218,0,1,77.65235512682959
Vet Bvl Polytechnic,76.83666057841297,0,1,74.63866882585239
Itm- School Of Architecture Art And Design,76.83789881268021,0,0,79.92482572340253
Mahatma Gandhi Institute Of Engineering And Management,76.85619496844718,0,0,60.848539312677445
Medha Institute Of Science And Technology For Women,76.86608001884716,0,2,53.38618526331823
Niit University,76.90758984490287,0,0,72.99853734163696
Vardhaman College Of Engineering,76.91783362919256,0,2,58.78440457072058
Gulzar College Of Engineering,76.9186316840611,0,0,73.39989365869201
Shivajirao S Jondhle College Of Engineering And Technology,76.92075570386875,0,1,56.68179737110933
Dhabaleswar Institute Of Polytechnic,76.94029927841035,0,0,69.55561335632991
Quantum University,76.94224359230289,0,0,60.37258136081601
Alpha College Of Engineering,76.94669824297542,0,0,63.9449316938613
Dhivya Polytechnic College,76.95131327508845,0,0,63.85652768271434
Ysps Polytechnic,76.95164814333648,0,0,40.128417663856375
Vel Tech,76.9525405449634,0,0,48.28497971690521
Shri Ram Institute Of Science And Technology,76.95849559171789,0,0,64.03124892208106
Pacific School Of Engineering,76.99252147805977,0,1,46.909669696127445
Nuzvid Polytechnic,76.99333584699536,0,1,57.97523783665368
Mahakal Institute Of Technology,76.99618239211625,0,0,50.41753546798863
East West Institute Of Technology,77.0101470888797,0,0,49.9256190007618
Sect Group Of Institutes,77.01493074354003,0,0,59.02720317259626
St Joseph Polytechnic College,77.02316752497471,0,0,70.08503840423349
Shri Girraj Maharaj Polytechnic College,77.03144856712001,0,0,69.58343895751955
Sri Ramakrishna Polytechnic College,77.03758899451924,0,1,65.93186821142962
Indian Institute Of Information Technology Kalyani,77.04146541256571,0,2,45.494326900967714
Padmabhooshan Vasantraodada Patil Institute Of Technology,77.06219503554124,0,0,62.81762029868729
Amritsar College Of Engineering And Technology,77.06297419950326,0,0,51.49945370466761
Nibedita Institute Of Technology,77.06312239257838,0,0,79.42411486946517
Sree Rama Engineering College,77.06322722034281,0,0,58.17539879759178
Mohandas College Of Engineering And Technology,77.09009078348558,0,1,75.96084310233324
Marathwada Mitra Mandal Polytechnic,77.09374781765212,0,2,60.73084743222808
Ganapathy College Of Engineering,77.10573400890868,0,2,52.191984419019605
Shiv Nadar University,77.1265070956714,0,1,56.4010904425848
Sri Aurobindo Institute Of Technology,77.12860620266636,0,2,51.97648989362518
Sanghavi College Of Engineering,77.13923573559563,0,0,56.11418236076669
Rajeshkumar Wadhawan Polytechnic Institute,77.14415949698895,0,1,40.34812001689797
Nannapaneni Venkat Rao College Of Engineering And Technology,77.15759988095525,0,0,74.53623546985958
Sri Krishna Polytechnic College,77.16695284690763,0,1,78.28637237753784
Dhalai District Polytechnic,77.17181208842035,0,0,71.37223700897411
Tura Polytechnic,77.18801098193002,0,0,67.2503930149864
